Order_No,Time from Pickup to Arrival
Order_No_23234,2434.6
Order_No_2381,2080.0
Order_No_24987,855.1
Order_No_15986,3485.5
Order_No_3787,1261.7
Order_No_3452,469.0
Order_No_10073,2074.6
Order_No_2789,1051.4
Order_No_22259,2524.0
Order_No_6700,2583.5
Order_No_21608,2340.4
Order_No_27497,2318.0
Order_No_17025,1864.8
Order_No_25405,2585.3
Order_No_8996,2283.6
Order_No_16350,1457.3
Order_No_9729,1923.1
Order_No_13531,1582.4
Order_No_2330,1119.7
Order_No_21064,1332.8
Order_No_12347,886.2
Order_No_9632,1624.4
Order_No_20882,1233.9
Order_No_3996,1413.4
Order_No_12599,1469.1
Order_No_7833,1160.9
Order_No_21793,1312.5
Order_No_20509,2598.2
Order_No_9556,2215.3
Order_No_9777,1450.0
Order_No_21587,1038.0
Order_No_25397,1353.0
Order_No_6801,1126.3
Order_No_5188,1393.4
Order_No_15337,1340.6
Order_No_2726,1761.9
Order_No_3026,2535.8
Order_No_13507,746.3
Order_No_2002,2117.2
Order_No_15847,2077.6
Order_No_21572,1122.0
Order_No_8328,1044.6
Order_No_6082,2158.3
Order_No_6331,895.9
Order_No_9008,1604.0
Order_No_11432,1384.7
Order_No_19991,1338.3
Order_No_22833,1664.8
Order_No_14007,1121.5
Order_No_22327,1755.5
Order_No_1344,1416.9
Order_No_14206,1976.4
Order_No_19214,2096.5
Order_No_6115,2354.2
Order_No_21789,1609.4
Order_No_10420,1167.3
Order_No_23548,1888.0
Order_No_17571,2408.4
Order_No_3984,1257.7
Order_No_9335,1629.6
Order_No_3553,939.7
Order_No_18052,2302.7
Order_No_16574,914.9
Order_No_9824,1705.9
Order_No_17846,2807.9
Order_No_24401,2917.3
Order_No_12836,1101.2
Order_No_15685,2336.9
Order_No_832,581.3
Order_No_15104,2516.7
Order_No_6900,2482.8
Order_No_23016,1727.0
Order_No_24984,772.4
Order_No_17643,2071.4
Order_No_16828,1254.0
Order_No_14492,1481.4
Order_No_4482,796.3
Order_No_27703,1103.4
Order_No_18577,882.1
Order_No_8149,1567.0
Order_No_11517,806.9
Order_No_16228,1070.0
Order_No_17723,669.9
Order_No_25189,1992.3
Order_No_15114,2048.5
Order_No_23195,2327.9
Order_No_14200,1486.2
Order_No_27638,1383.4
Order_No_27248,961.5
Order_No_19735,1191.9
Order_No_17895,1043.3
Order_No_10573,1067.6
Order_No_26321,2779.0
Order_No_5772,1312.3
Order_No_21646,1671.2
Order_No_24319,982.4
Order_No_8068,1301.0
Order_No_27479,1716.2
Order_No_5587,589.2
Order_No_7307,1573.6
Order_No_10687,868.2
Order_No_20493,1690.5
Order_No_23010,1195.9
Order_No_21865,1613.6
Order_No_27359,1476.0
Order_No_7128,1976.7
Order_No_23582,1132.0
Order_No_8278,942.4
Order_No_7048,1529.8
Order_No_28146,980.8
Order_No_14055,1673.0
Order_No_14499,1740.6
Order_No_16235,2089.3
Order_No_362,1529.6
Order_No_17419,2068.5
Order_No_25704,1032.2
Order_No_25536,2959.8
Order_No_25436,835.1
Order_No_25343,2245.6
Order_No_19137,1512.6
Order_No_19748,1205.0
Order_No_2211,788.8
Order_No_11624,2307.7
Order_No_21602,2204.6
Order_No_19767,1303.0
Order_No_5583,1505.0
Order_No_16721,601.0
Order_No_17256,1346.1
Order_No_6320,2244.8
Order_No_24967,1342.1
Order_No_25564,965.2
Order_No_23826,1616.2
Order_No_17173,1337.6
Order_No_20113,1365.2
Order_No_10233,1025.5
Order_No_4331,1736.5
Order_No_12929,1330.9
Order_No_20483,1542.9
Order_No_16086,1557.3
Order_No_2516,1632.2
Order_No_7572,947.2
Order_No_22593,1044.8
Order_No_17583,1695.7
Order_No_18458,1587.6
Order_No_12193,2134.0
Order_No_5858,1153.3
Order_No_14229,762.4
Order_No_1687,1734.1
Order_No_19652,1572.2
Order_No_27413,2177.1
Order_No_1366,1972.4
Order_No_5504,2679.9
Order_No_7280,2312.1
Order_No_7430,745.8
Order_No_16073,1203.0
Order_No_26332,2219.5
Order_No_2182,1510.1
Order_No_13992,3221.6
Order_No_23544,1196.9
Order_No_27000,2630.6
Order_No_4588,2211.6
Order_No_15584,830.5
Order_No_11922,2982.4
Order_No_11466,801.9
Order_No_14020,2532.4
Order_No_25780,1666.6
Order_No_28090,1435.9
Order_No_11308,2240.8
Order_No_8366,2499.9
Order_No_17591,296.6
Order_No_24473,1557.6
Order_No_5187,1374.4
Order_No_1008,1316.3
Order_No_437,1446.3
Order_No_24171,1324.7
Order_No_7655,1831.2
Order_No_24603,1597.4
Order_No_2136,1423.0
Order_No_18059,1580.4
Order_No_17129,1852.5
Order_No_19438,1698.0
Order_No_8125,2289.2
Order_No_9970,1431.1
Order_No_116,1469.0
Order_No_23385,1512.7
Order_No_9297,1741.5
Order_No_1330,2649.6
Order_No_22396,1432.8
Order_No_8424,974.6
Order_No_19010,1018.5
Order_No_16436,1964.5
Order_No_2343,1973.2
Order_No_1017,1536.9
Order_No_9306,1635.4
Order_No_7132,1668.5
Order_No_25266,1457.1
Order_No_19769,1629.6
Order_No_2925,1400.3
Order_No_1223,1378.7
Order_No_21177,1510.8
Order_No_26712,1789.9
Order_No_25988,2657.7
Order_No_978,2185.5
Order_No_22839,1102.7
Order_No_12204,1662.3
Order_No_4097,1656.0
Order_No_17847,1549.7
Order_No_23541,1261.6
Order_No_22980,1203.6
Order_No_25009,1368.1
Order_No_25287,1195.0
Order_No_22076,1507.4
Order_No_18416,1504.3
Order_No_24590,1346.8
Order_No_14298,1137.7
Order_No_24393,1359.6
Order_No_20160,545.8
Order_No_21442,2185.3
Order_No_2826,1284.5
Order_No_473,2326.2
Order_No_12055,1060.9
Order_No_9075,1242.6
Order_No_7468,1824.4
Order_No_13544,1591.0
Order_No_25413,1474.1
Order_No_18826,1418.3
Order_No_12108,1620.6
Order_No_7805,724.8
Order_No_10400,2210.6
Order_No_19247,1048.9
Order_No_12307,1180.3
Order_No_2634,1247.9
Order_No_13821,801.0
Order_No_27128,1382.4
Order_No_24257,2048.8
Order_No_12877,2321.4
Order_No_9680,904.2
Order_No_11507,1769.0
Order_No_9386,1105.9
Order_No_17349,1769.8
Order_No_16168,1732.9
Order_No_8340,1596.5
Order_No_14162,1041.5
Order_No_1226,1431.3
Order_No_1550,654.9
Order_No_13898,1013.7
Order_No_25170,2050.6
Order_No_22445,2697.4
Order_No_23290,1451.0
Order_No_23474,1193.7
Order_No_23303,1239.3
Order_No_8928,2447.9
Order_No_11744,1234.6
Order_No_9113,1569.3
Order_No_22313,1574.5
Order_No_6441,1540.1
Order_No_23224,1479.4
Order_No_5095,1282.7
Order_No_333,1443.2
Order_No_11389,2331.3
Order_No_26200,1676.8
Order_No_1253,1349.4
Order_No_10461,1671.1
Order_No_6696,1267.0
Order_No_24109,2427.7
Order_No_8855,1419.3
Order_No_24334,1398.1
Order_No_14227,1873.5
Order_No_11052,2433.0
Order_No_23436,1802.8
Order_No_9558,1633.7
Order_No_8888,1139.9
Order_No_24571,944.8
Order_No_8489,1384.6
Order_No_27416,1211.8
Order_No_15640,901.3
Order_No_22294,1151.1
Order_No_26906,997.3
Order_No_26464,1300.8
Order_No_8771,1683.9
Order_No_23071,1296.5
Order_No_12341,1216.5
Order_No_1277,2136.1
Order_No_9420,1788.1
Order_No_20780,829.0
Order_No_954,1646.0
Order_No_25282,997.3
Order_No_12428,699.5
Order_No_18851,1455.5
Order_No_1346,1100.4
Order_No_7387,1768.7
Order_No_8028,1519.1
Order_No_16246,2615.3
Order_No_15089,1598.0
Order_No_5200,1146.1
Order_No_7226,757.1
Order_No_4114,1320.2
Order_No_23492,1633.0
Order_No_16560,1372.7
Order_No_15176,864.2
Order_No_10853,1330.9
Order_No_21195,719.8
Order_No_14413,1674.9
Order_No_17770,957.1
Order_No_11852,1892.6
Order_No_4300,623.2
Order_No_4591,1673.1
Order_No_21839,711.3
Order_No_8640,2484.9
Order_No_5595,1920.5
Order_No_16504,2249.8
Order_No_27576,1795.9
Order_No_10015,1458.5
Order_No_4844,1235.4
Order_No_10907,1625.9
Order_No_20306,1841.0
Order_No_23319,1420.9
Order_No_27995,1415.6
Order_No_18302,2580.6
Order_No_17796,2080.8
Order_No_5777,1657.2
Order_No_18340,1796.9
Order_No_13612,2378.6
Order_No_21149,1412.7
Order_No_20283,1825.5
Order_No_16760,1962.6
Order_No_2803,1832.7
Order_No_23927,1945.1
Order_No_7180,1309.6
Order_No_19890,1611.5
Order_No_13014,2685.9
Order_No_11237,2917.3
Order_No_11694,1756.1
Order_No_8005,1734.4
Order_No_17369,2475.6
Order_No_22990,2458.6
Order_No_24729,2471.6
Order_No_22468,1383.3
Order_No_16430,2529.4
Order_No_5392,1181.6
Order_No_560,1929.8
Order_No_18977,1420.6
Order_No_4372,2408.7
Order_No_19129,1752.2
Order_No_12168,1426.1
Order_No_22032,1262.3
Order_No_13310,3433.7
Order_No_9157,1932.2
Order_No_13009,1275.9
Order_No_11103,1703.0
Order_No_454,1755.7
Order_No_19265,1378.2
Order_No_13750,1719.3
Order_No_4640,1631.3
Order_No_8334,1604.9
Order_No_12067,541.6
Order_No_1412,1552.1
Order_No_16271,2381.5
Order_No_24498,1159.9
Order_No_13268,1270.2
Order_No_11723,1359.3
Order_No_1286,875.5
Order_No_8580,944.9
Order_No_4157,559.8
Order_No_4677,1375.7
Order_No_1586,736.4
Order_No_24292,750.6
Order_No_8752,2425.7
Order_No_14717,2383.4
Order_No_16216,569.7
Order_No_10527,999.3
Order_No_1643,3176.3
Order_No_3932,1730.8
Order_No_21656,1153.7
Order_No_19741,1706.0
Order_No_8020,1286.9
Order_No_27615,2430.7
Order_No_21020,1994.1
Order_No_20694,1417.7
Order_No_20292,2971.2
Order_No_16755,1960.8
Order_No_4915,595.5
Order_No_11084,2077.7
Order_No_272,674.0
Order_No_2273,910.4
Order_No_12549,1593.9
Order_No_14404,1113.1
Order_No_21295,2407.8
Order_No_7526,1433.7
Order_No_5438,1184.9
Order_No_2375,2285.6
Order_No_20653,812.4
Order_No_13341,2189.3
Order_No_15367,1920.2
Order_No_17531,1836.1
Order_No_11265,2048.0
Order_No_6490,1692.5
Order_No_24840,2670.4
Order_No_21745,1399.2
Order_No_20977,2370.5
Order_No_25138,2481.1
Order_No_8317,1549.5
Order_No_27794,1257.1
Order_No_17186,2385.1
Order_No_18776,1677.7
Order_No_6329,550.4
Order_No_27969,1467.7
Order_No_10052,1045.6
Order_No_19555,1142.1
Order_No_18308,1332.5
Order_No_14788,1988.7
Order_No_839,1786.9
Order_No_9151,660.5
Order_No_5,898.8
Order_No_16247,724.0
Order_No_10321,1950.4
Order_No_16379,1306.5
Order_No_10382,1385.3
Order_No_24377,1321.9
Order_No_8950,2045.0
Order_No_26131,1823.0
Order_No_26185,2819.1
Order_No_2669,1106.8
Order_No_20182,1425.8
Order_No_21943,571.0
Order_No_8992,2252.9
Order_No_6512,1011.7
Order_No_3079,2897.5
Order_No_1955,2533.0
Order_No_27757,1340.2
Order_No_459,1857.5
Order_No_9408,992.2
Order_No_17579,1951.3
Order_No_5388,1659.2
Order_No_3867,2435.3
Order_No_6194,2089.2
Order_No_14631,2054.3
Order_No_25880,1567.2
Order_No_15751,1943.7
Order_No_15537,1492.0
Order_No_25572,1658.0
Order_No_26939,989.2
Order_No_9064,1776.2
Order_No_6620,1887.6
Order_No_11689,2629.3
Order_No_18472,1523.8
Order_No_1217,1693.1
Order_No_15673,1835.0
Order_No_3342,2077.7
Order_No_20014,2018.3
Order_No_12719,1839.8
Order_No_12734,2686.3
Order_No_26019,2087.8
Order_No_5946,2203.5
Order_No_18910,1593.2
Order_No_7429,2138.8
Order_No_20659,1828.2
Order_No_7837,2046.7
Order_No_24941,2025.4
Order_No_5264,1716.9
Order_No_8202,1881.4
Order_No_8945,1809.5
Order_No_27806,2086.7
Order_No_21438,2414.6
Order_No_17194,2042.8
Order_No_1743,815.4
Order_No_8997,1036.7
Order_No_14869,2787.4
Order_No_2932,1491.6
Order_No_13846,2334.9
Order_No_1790,627.2
Order_No_14394,1538.3
Order_No_23814,2343.9
Order_No_6785,1755.7
Order_No_5118,2370.3
Order_No_12622,1583.2
Order_No_10350,1716.8
Order_No_22899,1485.7
Order_No_7664,2694.1
Order_No_3793,1782.6
Order_No_23767,1369.0
Order_No_22120,1185.3
Order_No_12427,988.6
Order_No_2824,1452.4
Order_No_9259,1511.6
Order_No_6887,1346.9
Order_No_6496,1201.8
Order_No_10588,668.8
Order_No_2125,1059.2
Order_No_18375,2403.3
Order_No_3143,1782.4
Order_No_10133,748.6
Order_No_5972,1362.6
Order_No_18211,1982.0
Order_No_12978,2413.1
Order_No_3173,1116.5
Order_No_3578,1935.0
Order_No_22203,1946.0
Order_No_1136,1818.9
Order_No_14486,1729.1
Order_No_18445,1244.2
Order_No_15490,1555.8
Order_No_5225,1756.2
Order_No_414,898.1
Order_No_19201,1257.9
Order_No_25072,2523.1
Order_No_15170,1363.4
Order_No_10752,1767.2
Order_No_9350,1499.1
Order_No_28105,2285.2
Order_No_20197,1763.1
Order_No_22646,2692.1
Order_No_9759,890.0
Order_No_17083,2403.0
Order_No_19051,781.7
Order_No_5833,1655.5
Order_No_11285,2610.6
Order_No_27533,1246.4
Order_No_27585,1527.1
Order_No_21161,2064.7
Order_No_25288,1996.5
Order_No_18719,1070.9
Order_No_1551,617.4
Order_No_27361,1762.6
Order_No_16631,1556.6
Order_No_19162,1640.4
Order_No_24101,2170.4
Order_No_1162,1895.2
Order_No_24949,1595.6
Order_No_2885,2678.4
Order_No_26959,2667.6
Order_No_6088,1571.8
Order_No_8168,1732.2
Order_No_3357,1389.3
Order_No_15456,1634.0
Order_No_10418,2403.9
Order_No_27337,3189.0
Order_No_22529,1891.1
Order_No_19505,966.9
Order_No_2601,806.9
Order_No_9379,2408.3
Order_No_22658,1845.0
Order_No_13698,3011.2
Order_No_24442,2823.8
Order_No_7725,2469.3
Order_No_26359,2671.7
Order_No_5323,863.5
Order_No_23465,702.6
Order_No_19412,1773.0
Order_No_11570,2367.0
Order_No_18690,1694.3
Order_No_21546,2721.3
Order_No_15225,2259.1
Order_No_18231,1643.6
Order_No_11521,1590.6
Order_No_23822,1283.9
Order_No_18009,1209.2
Order_No_12844,1734.1
Order_No_1050,1523.4
Order_No_27740,1188.8
Order_No_26493,1380.4
Order_No_5513,676.9
Order_No_20142,1888.9
Order_No_14053,1387.9
Order_No_755,859.6
Order_No_28108,1135.4
Order_No_7912,695.0
Order_No_15911,2055.1
Order_No_4810,1945.5
Order_No_14804,1220.8
Order_No_1301,840.9
Order_No_21928,1109.5
Order_No_26244,1630.5
Order_No_13266,1864.3
Order_No_9067,2225.8
Order_No_4821,1484.9
Order_No_12020,1463.0
Order_No_2194,699.5
Order_No_11974,1810.1
Order_No_12398,963.0
Order_No_7074,539.8
Order_No_24759,955.6
Order_No_15219,797.9
Order_No_27321,1504.3
Order_No_17521,1844.6
Order_No_12409,960.9
Order_No_3777,649.5
Order_No_24483,822.7
Order_No_20072,2390.1
Order_No_21720,1625.9
Order_No_14934,1482.6
Order_No_9712,1244.6
Order_No_24367,2143.4
Order_No_23107,1488.1
Order_No_23904,1450.0
Order_No_8399,1404.3
Order_No_27033,1096.8
Order_No_4173,1610.8
Order_No_6730,1466.6
Order_No_20423,2739.3
Order_No_11727,876.7
Order_No_12547,1402.7
Order_No_26100,1238.6
Order_No_11858,1740.2
Order_No_18295,1678.8
Order_No_7904,1265.1
Order_No_18214,545.1
Order_No_18143,1766.4
Order_No_3802,678.6
Order_No_6391,1817.3
Order_No_24826,1549.4
Order_No_13909,1835.7
Order_No_10852,1721.4
Order_No_10338,1514.9
Order_No_17343,480.1
Order_No_14391,582.5
Order_No_8578,1352.6
Order_No_13515,1631.5
Order_No_18224,2348.4
Order_No_11799,1231.0
Order_No_21237,1568.5
Order_No_8449,1664.7
Order_No_7394,2413.0
Order_No_6064,1261.8
Order_No_8072,1982.1
Order_No_7085,621.3
Order_No_9128,729.1
Order_No_13786,3050.5
Order_No_18010,1150.6
Order_No_21017,2088.9
Order_No_18935,1142.4
Order_No_20775,1731.9
Order_No_15003,843.4
Order_No_18058,707.8
Order_No_26798,1390.8
Order_No_26074,588.8
Order_No_14568,1034.3
Order_No_24487,687.4
Order_No_1426,1389.6
Order_No_13576,511.5
Order_No_9644,2452.3
Order_No_19444,1102.3
Order_No_1554,2468.7
Order_No_15502,2144.1
Order_No_4041,1728.3
Order_No_6275,2309.5
Order_No_19831,1093.5
Order_No_3950,2241.8
Order_No_23807,2094.3
Order_No_2085,2778.5
Order_No_3764,1645.7
Order_No_24697,1630.0
Order_No_24346,1516.1
Order_No_26409,1355.0
Order_No_2127,1335.4
Order_No_14307,759.7
Order_No_13485,1241.2
Order_No_87,1017.5
Order_No_20686,871.2
Order_No_25576,870.6
Order_No_19926,1129.5
Order_No_27153,1827.8
Order_No_16397,1377.7
Order_No_3424,1336.3
Order_No_9203,1647.2
Order_No_17961,1354.0
Order_No_7177,846.0
Order_No_1965,1139.2
Order_No_4189,1601.6
Order_No_7072,1408.8
Order_No_5686,1080.0
Order_No_659,2193.9
Order_No_22060,1042.6
Order_No_23361,1357.5
Order_No_2757,673.7
Order_No_20301,1745.6
Order_No_20671,2944.8
Order_No_19883,1013.6
Order_No_11305,1486.5
Order_No_26150,2429.5
Order_No_16309,1812.1
Order_No_10631,839.6
Order_No_9324,3050.5
Order_No_21814,542.0
Order_No_14356,1647.9
Order_No_9298,1563.7
Order_No_26176,1190.6
Order_No_11284,413.5
Order_No_17099,1074.2
Order_No_10199,1498.4
Order_No_2644,2098.6
Order_No_7491,1655.8
Order_No_4974,1581.2
Order_No_15078,1331.3
Order_No_12031,1879.4
Order_No_17030,1253.3
Order_No_12518,1194.5
Order_No_13463,1436.7
Order_No_1257,893.3
Order_No_13220,1699.9
Order_No_25785,1467.5
Order_No_892,641.4
Order_No_21298,567.7
Order_No_9893,1435.3
Order_No_16779,1389.7
Order_No_14946,1522.2
Order_No_14207,1887.1
Order_No_2106,1166.3
Order_No_21980,1948.1
Order_No_22974,1082.0
Order_No_23640,1289.3
Order_No_12216,1715.8
Order_No_15094,1455.2
Order_No_6553,2705.7
Order_No_10191,1859.7
Order_No_14381,667.9
Order_No_12642,1677.5
Order_No_9709,1722.8
Order_No_25726,1358.2
Order_No_25315,1730.7
Order_No_16745,1597.5
Order_No_14949,1958.5
Order_No_5831,1140.2
Order_No_8291,1525.5
Order_No_14796,2861.8
Order_No_9230,2286.3
Order_No_7322,2024.2
Order_No_15150,2608.4
Order_No_26656,2696.9
Order_No_11815,2593.0
Order_No_1039,1972.8
Order_No_11988,2497.3
Order_No_5135,1610.4
Order_No_4204,1892.0
Order_No_8861,2555.0
Order_No_13693,1205.9
Order_No_3592,2138.2
Order_No_19941,2181.8
Order_No_22422,1039.2
Order_No_18601,1823.2
Order_No_26846,2083.7
Order_No_3612,1488.8
Order_No_17745,1882.1
Order_No_4182,1827.9
Order_No_896,1812.2
Order_No_9731,1952.5
Order_No_24457,1812.0
Order_No_5405,2029.8
Order_No_21400,1678.9
Order_No_22977,2345.5
Order_No_23829,2209.7
Order_No_14736,2330.5
Order_No_6798,2670.0
Order_No_11262,1292.3
Order_No_12563,1794.5
Order_No_15437,2350.3
Order_No_20615,2088.1
Order_No_1912,2646.9
Order_No_14684,1434.6
Order_No_13962,669.4
Order_No_12010,2071.2
Order_No_25139,1001.9
Order_No_6855,770.7
Order_No_5059,526.5
Order_No_2096,783.0
Order_No_7219,1104.4
Order_No_12786,1683.2
Order_No_3627,674.1
Order_No_27100,1480.4
Order_No_93,1011.1
Order_No_25766,1561.8
Order_No_25703,958.0
Order_No_4946,1538.5
Order_No_3724,1379.1
Order_No_3544,887.6
Order_No_4631,1197.8
Order_No_27983,594.8
Order_No_4095,971.6
Order_No_10243,1553.5
Order_No_13429,1288.0
Order_No_18754,475.2
Order_No_12624,511.0
Order_No_6556,1250.1
Order_No_10251,646.8
Order_No_13571,1463.1
Order_No_17607,1705.8
Order_No_13358,2108.4
Order_No_27496,1429.4
Order_No_12113,1364.3
Order_No_21323,1989.3
Order_No_18281,549.9
Order_No_4647,1298.4
Order_No_22540,1343.3
Order_No_4452,2179.4
Order_No_28121,1890.0
Order_No_23615,558.8
Order_No_16578,1673.5
Order_No_16428,1957.8
Order_No_27749,1494.1
Order_No_4070,1734.2
Order_No_15071,1514.3
Order_No_346,1192.6
Order_No_24389,1835.2
Order_No_4251,2379.0
Order_No_27264,1479.5
Order_No_14395,2256.5
Order_No_14851,1382.3
Order_No_11464,1662.6
Order_No_4365,1411.7
Order_No_22306,863.2
Order_No_2129,2045.7
Order_No_27898,839.6
Order_No_14431,1416.2
Order_No_16833,1771.6
Order_No_6971,1833.2
Order_No_8281,1106.4
Order_No_9801,1737.9
Order_No_8004,1813.2
Order_No_19211,2530.9
Order_No_13833,1149.4
Order_No_23073,1969.5
Order_No_5633,1556.1
Order_No_20372,2448.5
Order_No_4838,1510.8
Order_No_22531,1503.9
Order_No_8970,1816.0
Order_No_20291,1664.9
Order_No_20978,1881.3
Order_No_1949,1609.4
Order_No_8836,1984.6
Order_No_27498,1618.7
Order_No_10297,1896.9
Order_No_21306,2036.8
Order_No_5604,830.1
Order_No_23139,919.0
Order_No_15447,1783.9
Order_No_2860,555.8
Order_No_6789,525.3
Order_No_20857,1693.3
Order_No_22896,1779.7
Order_No_23131,744.1
Order_No_18605,1913.9
Order_No_28096,1775.0
Order_No_9381,1129.6
Order_No_13933,1155.8
Order_No_15760,2272.8
Order_No_15661,1311.4
Order_No_20377,2488.7
Order_No_19760,2236.4
Order_No_28258,1859.4
Order_No_9860,1757.3
Order_No_26088,1819.0
Order_No_25161,1744.5
Order_No_6429,1581.0
Order_No_8577,2391.7
Order_No_19339,1041.5
Order_No_20630,1669.8
Order_No_13832,920.5
Order_No_2878,1388.0
Order_No_3520,1956.4
Order_No_13863,2886.4
Order_No_6419,869.0
Order_No_23963,527.5
Order_No_9428,1032.5
Order_No_15335,597.4
Order_No_18680,508.7
Order_No_23903,1620.0
Order_No_18547,477.5
Order_No_23514,3029.9
Order_No_27691,1632.5
Order_No_2471,1983.7
Order_No_13605,3015.8
Order_No_3722,1629.9
Order_No_16401,2259.0
Order_No_23798,2287.2
Order_No_10405,1696.9
Order_No_19236,1549.7
Order_No_4869,2230.4
Order_No_3517,1323.7
Order_No_11217,995.2
Order_No_687,1543.9
Order_No_11821,2097.9
Order_No_4709,936.0
Order_No_17713,1721.3
Order_No_15302,662.3
Order_No_7824,1545.4
Order_No_20633,1856.4
Order_No_10724,1971.7
Order_No_11513,1572.7
Order_No_26499,1987.7
Order_No_15343,709.2
Order_No_24291,2313.9
Order_No_12411,445.4
Order_No_20450,2386.1
Order_No_6708,1275.7
Order_No_5235,1741.2
Order_No_20209,1268.5
Order_No_6978,1274.4
Order_No_26986,1060.1
Order_No_12539,1329.6
Order_No_7770,1508.6
Order_No_984,2101.8
Order_No_20137,1050.5
Order_No_13175,2096.1
Order_No_5222,1744.6
Order_No_20959,2107.1
Order_No_4761,1678.0
Order_No_18985,1637.0
Order_No_19285,1184.5
Order_No_14674,1871.5
Order_No_1324,1063.7
Order_No_12378,1800.9
Order_No_4090,1876.9
Order_No_10322,1385.1
Order_No_5333,2252.3
Order_No_4478,1452.5
Order_No_22905,865.9
Order_No_12238,2171.0
Order_No_18503,2040.2
Order_No_14161,2112.1
Order_No_19358,1781.3
Order_No_19341,2701.3
Order_No_3908,1463.3
Order_No_1492,2290.8
Order_No_9292,1201.0
Order_No_1175,856.6
Order_No_7335,2077.1
Order_No_25332,1582.6
Order_No_11567,2692.7
Order_No_21777,1577.0
Order_No_4537,1618.6
Order_No_12782,1388.6
Order_No_18862,866.9
Order_No_27259,2047.9
Order_No_18592,1745.0
Order_No_3703,574.0
Order_No_3184,1496.4
Order_No_4922,1485.4
Order_No_4871,2515.9
Order_No_2059,1967.0
Order_No_26747,1804.3
Order_No_21441,1310.6
Order_No_19320,1382.8
Order_No_22781,1644.5
Order_No_13937,1147.9
Order_No_25363,834.5
Order_No_9232,674.3
Order_No_19610,2371.8
Order_No_5912,1446.1
Order_No_16827,1886.7
Order_No_26985,651.2
Order_No_25227,1919.9
Order_No_2095,2211.6
Order_No_7899,1744.3
Order_No_21540,3018.2
Order_No_9982,1546.9
Order_No_11428,2552.3
Order_No_26600,2341.4
Order_No_25854,820.6
Order_No_2532,2238.3
Order_No_26411,1625.4
Order_No_19276,760.7
Order_No_9570,1065.7
Order_No_20879,1508.5
Order_No_5297,996.6
Order_No_12145,1964.7
Order_No_27310,752.6
Order_No_22030,1317.4
Order_No_25311,1717.0
Order_No_26,1725.4
Order_No_2671,2612.8
Order_No_12461,1716.0
Order_No_4883,675.5
Order_No_16657,1196.1
Order_No_5929,719.8
Order_No_10432,2331.9
Order_No_18234,1657.1
Order_No_25352,2081.2
Order_No_0,1763.9
Order_No_26255,1474.8
Order_No_3704,1720.3
Order_No_8432,1784.7
Order_No_6102,1310.1
Order_No_2971,1516.5
Order_No_3772,1080.3
Order_No_3566,1552.1
Order_No_21753,1223.3
Order_No_17046,1470.1
Order_No_7141,1812.5
Order_No_7250,1019.2
Order_No_16642,1528.4
Order_No_14605,768.5
Order_No_8027,1126.1
Order_No_27839,994.2
Order_No_5917,2268.7
Order_No_1523,814.9
Order_No_13016,1436.0
Order_No_6127,573.3
Order_No_19229,773.7
Order_No_23988,1440.8
Order_No_3924,1934.6
Order_No_19889,1528.1
Order_No_14912,1643.7
Order_No_9365,1240.3
Order_No_16108,1441.3
Order_No_9533,1118.1
Order_No_2358,872.4
Order_No_1274,1321.2
Order_No_2973,1990.1
Order_No_9602,1806.2
Order_No_10812,1478.2
Order_No_22542,1581.6
Order_No_19561,1470.8
Order_No_6136,1363.7
Order_No_26308,1413.6
Order_No_26597,1311.1
Order_No_19712,1514.2
Order_No_391,1356.3
Order_No_25241,1505.2
Order_No_1288,2301.1
Order_No_16627,1459.4
Order_No_22783,717.8
Order_No_9737,2111.4
Order_No_10383,2124.6
Order_No_9073,1981.5
Order_No_4842,888.6
Order_No_8780,1337.5
Order_No_20789,1832.2
Order_No_14389,1843.6
Order_No_22432,1907.1
Order_No_20823,2296.7
Order_No_17409,1007.5
Order_No_9770,1627.7
Order_No_27434,1699.4
Order_No_997,1523.5
Order_No_7098,1842.2
Order_No_18542,1752.3
Order_No_13673,2254.4
Order_No_5242,2545.7
Order_No_22818,2157.7
Order_No_12086,2355.6
Order_No_27183,844.8
Order_No_19983,1558.0
Order_No_25540,1146.7
Order_No_16195,1261.1
Order_No_12750,2512.6
Order_No_18056,1443.4
Order_No_21,1395.8
Order_No_17985,982.5
Order_No_8196,935.3
Order_No_10636,1825.5
Order_No_22662,692.1
Order_No_15994,1083.5
Order_No_14802,1393.4
Order_No_14620,618.6
Order_No_7435,1772.4
Order_No_6424,2179.0
Order_No_3760,1943.9
Order_No_21755,1318.1
Order_No_15263,1757.2
Order_No_23483,1776.3
Order_No_10219,1972.1
Order_No_12938,1531.2
Order_No_12465,971.9
Order_No_7895,1504.2
Order_No_16151,2277.2
Order_No_15444,1237.1
Order_No_19257,840.5
Order_No_5079,1179.1
Order_No_19745,1145.4
Order_No_27930,2103.6
Order_No_21677,1720.6
Order_No_4819,1173.1
Order_No_26898,1446.3
Order_No_4249,1411.1
Order_No_28206,1408.6
Order_No_15339,1718.3
Order_No_26130,1772.9
Order_No_6223,1161.4
Order_No_7108,1675.3
Order_No_1513,1358.4
Order_No_2544,1426.8
Order_No_22418,2208.5
Order_No_7124,1906.0
Order_No_14988,915.5
Order_No_4025,1810.8
Order_No_2721,1705.3
Order_No_11289,1494.1
Order_No_21922,1654.1
Order_No_22347,1696.2
Order_No_15679,1563.3
